Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
San Jose,3/14/2024 14:31,39.39,72.96,4.25,5.42
Phoenix,3/25/2024 3:45,39.82,72.67,5.47,9.08
Phoenix,4/15/2024 3:02,15.48,55.83,4.27,22.14
Dallas,1/3/2024 0:34,2.73,83.39,2.61,19.3
Phoenix,1/18/2024 17:40,-19.7,57.04,8.89,24.65
Phoenix,3/3/2024 21:57,21.57,69.2,6.77,23.25
Phoenix,3/6/2024 23:52,36.06,56.81,0.1,19.44
Phoenix,1/18/2024 5:07,14.02,70.68,10.76,9.74
Los Angeles,2/22/2024 18:18,18.61,70.84,7.15,16.68
Chicago,5/7/2024 2:14,38.15,54.07,5.5,17.26
New York,3/6/2024 18:02,10.89,42.6,4.76,10.8
Houston,2/22/2024 10:28,17.87,72.59,2.08,14.61
Dallas,1/6/2024 10:41,38.07,58.3,4.88,20.22
San Antonio,1/17/2024 10:01,10.46,35.97,5.07,7.59
Dallas,2/4/2024 5:58,22.12,85.71,1.94,3.68
Dallas,2/13/2024 0:27,13.31,42.18,1.66,6.09
New York,3/27/2024 3:38,38.47,42.96,7.21,10.28
San Jose,4/17/2024 0:03,14,53.56,3.52,25.41
Phoenix,4/20/2024 16:12,19.08,72.36,3.39,14.62
San Jose,5/17/2024 18:24,0.89,45.99,4.62,6.31
San Jose,3/19/2024 0:19,38.17,63.23,5.81,7.25
Chicago,1/12/2024 9:10,-6.96,52.19,7.11,28.37
Phoenix,4/20/2024 1:32,25.76,36.14,4.75,0.3
Houston,3/24/2024 14:35,19.28,42.12,7.89,22.36
New York,1/29/2024 6:41,23.91,42.95,4.34,26.1
San Diego,1/17/2024 1:00,16.26,79.84,9,15.78
Houston,1/28/2024 9:36,2.82,80.98,9.6,23
Philadelphia,3/8/2024 8:32,-3.32,60.32,8.26,17.38
Houston,4/30/2024 13:09,3.79,83.09,0.09,3.37
Phoenix,1/6/2024 10:52,18.54,51.44,6.28,1.61
San Antonio,2/21/2024 13:37,-5.62,30.65,4.2,12.31
New York,4/5/2024 17:11,-5.55,44.92,3.09,2.7
Philadelphia,4/27/2024 6:37,23.56,67.2,1.09,20.86
Los Angeles,4/20/2024 21:49,10.2,39.02,7.96,10.29
San Jose,4/9/2024 2:27,-7.94,84.65,8.56,25.27
Dallas,4/11/2024 18:25,5.71,40.01,8.64,20
Houston,4/5/2024 19:32,11.02,50.84,3.56,14.78
Philadelphia,1/6/2024 19:29,15.26,78.69,5.07,6.17
Los Angeles,2/16/2024 12:11,-6.03,68.32,9.37,22.88
San Antonio,5/13/2024 22:28,34.1,45.42,9.5,4.68
San Diego,5/5/2024 8:29,7.99,56.54,4.53,20.88
Dallas,4/13/2024 9:13,-7.32,72.57,1.62,28.13
Philadelphia,1/17/2024 7:15,33.9,39.91,3.32,24
Los Angeles,4/18/2024 6:27,5.76,55.07,8.43,4.61
Los Angeles,2/9/2024 12:47,-8.04,36.61,4.54,13.82
Phoenix,5/13/2024 10:26,31.26,70.54,9.8,27.73
Philadelphia,1/6/2024 0:13,-6.25,73.37,7.05,10.76
San Jose,2/12/2024 17:04,28.8,65.97,4.6,1.89
New York,2/4/2024 1:09,31.55,30.54,2.39,3.26
Dallas,2/11/2024 13:37,-4.72,84.83,1.37,11.17
Los Angeles,4/12/2024 0:16,20.61,83.51,2.9,11.93
Philadelphia,4/20/2024 21:52,-6.65,50.03,7.22,12.59
Los Angeles,2/28/2024 2:55,0.53,59.8,9.16,16.39
Los Angeles,4/15/2024 22:48,20.34,84.31,9.37,28.83
San Jose,3/8/2024 11:38,-3.79,89.72,6.12,18.83
Houston,3/21/2024 17:46,17.42,82.17,3.77,28.92
Dallas,5/14/2024 17:46,-7.54,84.49,5.17,22.56
San Jose,2/3/2024 15:19,0.21,53.77,5.95,9.85
Houston,4/25/2024 21:36,34.84,49.3,0.61,8.76
Houston,4/11/2024 23:22,25.08,52.91,9.73,22.63
San Diego,2/1/2024 14:57,25.38,81.93,0.17,26.5
Philadelphia,4/28/2024 2:15,-2.12,86.44,6.84,18.97
San Diego,5/16/2024 5:13,9.49,35.61,0.7,1.73
Dallas,2/10/2024 0:13,5.04,84.29,7.36,1.44
Los Angeles,4/22/2024 13:34,20.75,75.05,4.02,6.73
Houston,2/18/2024 1:58,-6.09,52.13,1.98,15.52
Dallas,1/17/2024 18:41,28.55,65.03,0.9,9.22
Philadelphia,4/20/2024 2:54,-0.06,80.18,0.41,7.48
Dallas,3/31/2024 17:02,24.08,80.33,2.93,3.5
Dallas,2/9/2024 16:35,-6.35,34.49,3.84,6.23
Philadelphia,1/1/2024 13:16,36.98,65.92,0.79,27.93
Houston,2/11/2024 2:58,1,45.43,9.98,9.89
Houston,4/15/2024 22:02,-6.81,71.07,6.29,13.69
San Diego,2/15/2024 14:48,21.07,56.34,4.92,5.57
San Antonio,1/12/2024 8:23,23.4,46.91,7.39,27.29
Phoenix,4/7/2024 4:28,-2.16,69.94,2.69,4.9
Los Angeles,1/18/2024 21:13,33.58,40.89,8.31,16.34
Dallas,2/15/2024 16:36,21.22,41.24,5.31,14.64
Houston,2/18/2024 0:00,19.91,35.19,5.1,27.17
Dallas,1/4/2024 17:39,20.41,76.14,6.64,21.05
Dallas,1/20/2024 3:27,34.95,59.39,8.59,13.86
Phoenix,1/31/2024 15:13,4.57,87.64,1.49,29.16
Dallas,4/24/2024 16:46,11.44,44.83,8.46,15.09
Houston,1/29/2024 10:31,21.14,75.21,7.47,4.95
Houston,3/7/2024 5:13,-7.7,73.61,2,11.39
San Antonio,4/1/2024 19:56,-2.78,84.11,8.82,5.42
Houston,3/27/2024 19:57,-4.43,77.52,1.21,22.79
New York,3/17/2024 15:34,25.77,72.86,3.05,4.26
San Antonio,3/12/2024 22:09,23.82,75.81,1.49,10.72
Houston,3/15/2024 14:41,-9.2,36.11,1.42,6.48
Los Angeles,3/31/2024 4:05,13.74,70.55,6.22,4.57
Houston,4/17/2024 20:42,26.4,65.75,3.44,22.96
Phoenix,4/24/2024 7:34,9.58,36.35,3.86,5.84
Philadelphia,3/9/2024 4:24,18.7,80.95,6.9,24.16
Dallas,1/14/2024 22:55,7.35,66.78,7.65,27.63
Los Angeles,3/10/2024 2:39,32.48,59.56,2.83,27.36
San Diego,5/16/2024 11:12,24.17,66.28,2.03,14.69
San Diego,1/28/2024 4:44,-6.34,72.49,8.29,15.71
San Jose,3/6/2024 8:21,-1.03,41.05,9.15,4.49
San Antonio,3/5/2024 22:15,1.95,56.95,7.74,2.43
San Antonio,4/14/2024 1:06,-5.33,80.6,3.22,24.23
Phoenix,4/27/2024 22:24,16.58,37.24,3.14,0.03
San Antonio,2/5/2024 5:14,19.09,68.36,3.81,16.54
Houston,5/6/2024 21:52,-2.31,58.83,4.59,20.08
San Jose,4/7/2024 16:26,9.03,57.87,3.89,19.43
Houston,1/18/2024 12:06,21.12,89.82,8.49,13.64
New York,1/10/2024 3:51,28.79,56.03,7.21,17.74
San Jose,1/18/2024 2:31,-0.31,37.76,1.91,13.39
New York,4/23/2024 0:04,34.25,57.53,7.91,15.42
Philadelphia,3/26/2024 2:28,15.26,56.95,5.44,8.85
Dallas,2/5/2024 19:28,2.3,58.81,9.71,6.66
New York,1/1/2024 5:44,-6.93,58.49,7.26,13.45
San Jose,1/5/2024 11:29,27.67,56.88,9.41,19.46
Philadelphia,4/22/2024 14:21,-9.75,53.87,8.49,21.14
Dallas,2/25/2024 16:13,2.88,37.49,3.02,20.91
New York,1/20/2024 21:27,14.97,84.04,2.66,1.32
San Diego,4/9/2024 2:29,7.33,34.27,0.41,28.2
San Diego,1/4/2024 4:32,-4.38,73.71,8.53,25.08
Los Angeles,4/2/2024 18:48,8.29,80.5,2.65,5.43
San Antonio,5/5/2024 18:13,9.17,83.19,4.66,26.24
San Jose,2/24/2024 20:44,-5.38,49.73,7.77,21.45
San Diego,4/22/2024 0:34,-2.11,43.39,6.2,12.38
San Antonio,2/29/2024 10:52,36.96,88.84,1.64,29.41
Los Angeles,2/15/2024 1:29,29.39,55.15,3.97,0.82
San Jose,1/26/2024 20:21,37.61,34.11,2.46,7.89
Dallas,3/26/2024 15:22,-4.39,71.49,7.17,23.46
Los Angeles,5/9/2024 5:49,10.8,49,9.84,21.73
San Antonio,1/8/2024 3:02,3.27,62.9,3.25,11.88
Chicago,5/8/2024 22:20,1.72,86.43,1.99,2.88
Chicago,1/23/2024 10:54,37.47,55.6,7.9,3.87
San Jose,3/14/2024 5:40,10.53,60.92,4.4,17.2
New York,4/20/2024 6:07,16.7,73.07,8.72,7.3
Phoenix,4/22/2024 14:59,15.58,33.54,7.55,26.44
Phoenix,3/11/2024 18:29,5.95,82.99,5.08,10.68
San Jose,3/27/2024 1:32,6.59,59.69,5.48,4.36
Los Angeles,1/31/2024 12:33,-0.73,57.3,6.32,23.53
Phoenix,3/8/2024 22:59,-1.69,63.87,7.43,19.44
San Jose,1/27/2024 15:04,3.83,81.63,4.03,14.99
Chicago,5/10/2024 2:34,6.93,33.43,5.48,7.61
Phoenix,2/11/2024 13:07,22.35,74.37,7.08,16.61
San Diego,1/21/2024 20:06,-7,40.48,1.1,14.23
Houston,4/3/2024 19:25,15.22,37.94,8.27,7.84
Los Angeles,2/6/2024 6:49,-7.62,50.86,9.55,27.84
San Jose,4/18/2024 12:49,-6.6,38.86,9.39,15.24
San Jose,4/6/2024 22:56,26.5,63.94,0.11,20.28
San Jose,2/21/2024 2:26,33.8,40.45,3.61,22.65
Dallas,5/9/2024 17:03,35.31,35.17,0.92,22.08
Los Angeles,4/14/2024 21:54,27.9,64.78,9.88,27.86
Philadelphia,4/1/2024 0:18,16.69,42.6,2.67,29.74
Los Angeles,2/17/2024 6:56,10.93,88.66,1.61,24.09
Los Angeles,2/18/2024 20:53,7.02,78.68,2.96,26.85
San Jose,1/29/2024 14:11,36.69,66.02,6.45,12.93
Dallas,3/13/2024 2:33,19.37,53.84,9.5,21.81
Philadelphia,4/25/2024 14:11,20.63,63.61,9.99,27.02
San Jose,3/17/2024 17:05,9.84,32.64,6.88,29.04
Dallas,3/2/2024 8:29,35.86,42.02,1.58,21.32
Houston,1/6/2024 7:31,16.31,39.84,8.66,18.14
Philadelphia,4/8/2024 2:59,32.11,31.99,3.93,5.7
San Jose,1/22/2024 15:33,22.58,30.37,7.12,8.4
Phoenix,3/9/2024 23:32,27.24,60.51,8.84,29.1
Los Angeles,5/1/2024 22:30,12.52,42.82,3.11,16.77
Dallas,1/22/2024 22:04,-0.6,83.79,8.65,29.19
San Diego,3/1/2024 5:26,23.19,63.6,4.52,10.75
San Diego,4/10/2024 6:49,20.87,57.01,4.5,25.38
San Antonio,4/11/2024 21:31,34.53,49.66,2.5,26.78
Dallas,1/31/2024 18:19,17.1,79.41,7.25,9.92
New York,4/4/2024 5:41,38.69,59.96,7.83,18.49
Dallas,3/14/2024 17:16,30.27,31.59,5.66,6.02
San Jose,3/27/2024 22:35,-9.94,46.47,6.66,9.04
San Antonio,3/9/2024 0:31,-9.16,48.78,8.47,10.84
New York,1/16/2024 12:12,-7.83,87.72,6.92,0.16
Dallas,3/4/2024 17:51,35.01,78.41,4.06,17.61
Los Angeles,3/9/2024 23:06,17.98,68.57,0.44,15.62
Dallas,3/1/2024 6:46,29.29,38.23,8.48,23.42
Los Angeles,5/13/2024 11:08,3.89,86.16,3.33,24.55
San Diego,4/24/2024 11:07,17.74,63.68,9.65,22.33
Los Angeles,1/14/2024 9:33,37.32,31.42,8.19,10.11
Dallas,1/23/2024 17:35,8.83,89.3,1.93,10.57
San Antonio,4/1/2024 3:28,30.44,38.15,6.32,25.66
San Diego,1/23/2024 18:58,-9.4,30.25,9.42,24.53
Phoenix,1/6/2024 23:51,6.91,83.88,4.44,1.02
Philadelphia,4/15/2024 15:29,9.51,71.35,7.55,19.69
Houston,4/12/2024 2:45,2.85,64.34,1.68,27.85
San Antonio,1/11/2024 10:59,-3.69,74.62,6.26,11.71
San Jose,3/27/2024 2:50,-9.25,35.15,0.75,5.03
San Jose,4/17/2024 13:12,8.48,81.6,8.65,13.23
Los Angeles,1/9/2024 21:55,15.09,30.45,7.48,15.62
Philadelphia,4/23/2024 2:16,26.03,70.96,5.85,18.71
San Jose,2/7/2024 18:43,-1.6,67.27,0.44,27.93
Philadelphia,1/31/2024 13:26,3.85,38.69,1.52,24.55
Houston,5/17/2024 20:49,10.99,58.87,7.76,18.15
Philadelphia,4/28/2024 4:24,36.32,59.36,2.32,2.48
San Diego,5/16/2024 12:54,-4.37,54.23,2.84,25.96
Phoenix,3/23/2024 14:56,22.62,75.04,0.71,10.08
Chicago,3/19/2024 21:03,-7.4,40.56,5.66,12.06
San Antonio,5/18/2024 1:32,15.55,46.33,9.58,24.42
Chicago,5/16/2024 18:58,27.47,78.14,9.49,18.05
Dallas,1/3/2024 21:08,5.34,69.29,7.86,24.01
Chicago,2/16/2024 8:22,-6.5,51.66,3.59,23.69
Houston,1/10/2024 19:02,30.16,30.06,1.06,14.88
Houston,2/8/2024 13:35,21.34,38.86,4.44,5.48
San Jose,2/15/2024 5:36,35.09,52.9,8.61,14.52
Los Angeles,2/2/2024 17:42,-3,49.73,2.62,17.92
Phoenix,1/26/2024 19:08,19.22,56.61,13.41,15.13
Houston,3/11/2024 17:12,31.49,62.55,6.56,16.67
San Jose,3/1/2024 16:58,18.51,84,8.97,1.42
San Antonio,2/18/2024 10:41,24.07,59.55,2.77,12.8
Philadelphia,2/26/2024 20:32,39.83,57.03,4.09,21.28
Houston,4/14/2024 13:11,-3.98,58.39,6.81,23.73
San Jose,2/6/2024 15:44,2.29,58.84,1.12,3.99
San Diego,1/13/2024 16:04,9.55,34.24,6.95,14.89
San Diego,3/25/2024 0:50,39.23,58.1,9.83,6.75
San Antonio,1/2/2024 12:02,31.21,82.14,7.89,29.43
New York,1/27/2024 15:41,19.4,63.58,5.01,28.34
San Antonio,5/5/2024 19:51,26.28,86.35,0.9,5.86
San Diego,1/14/2024 0:38,31.94,36.78,7.88,3.64
Dallas,2/2/2024 0:45,16.62,58.02,8.34,17.49
San Diego,1/24/2024 2:41,28.96,66.32,0.39,13.05
Houston,4/26/2024 11:29,21.16,69.98,7.87,13.48
Chicago,4/20/2024 8:03,38.81,39.87,5.4,10.92
Los Angeles,5/15/2024 5:40,-4.21,83.51,8.39,3.63
Los Angeles,5/12/2024 4:23,30.94,69.92,5.52,10.47
Los Angeles,5/9/2024 21:09,23.88,52.43,9.32,3.39
Phoenix,5/7/2024 16:58,5.71,55.16,3.37,2.15
Chicago,1/5/2024 12:30,15.26,63.89,4.65,11.42
Houston,1/18/2024 2:24,14.63,55.31,0.43,10.24
Philadelphia,3/5/2024 19:31,3.92,42.64,3.53,12.41
San Antonio,3/20/2024 2:14,9.73,76.64,8.26,12.2
Houston,1/10/2024 10:03,7.99,39.51,8.16,1.98
Philadelphia,2/22/2024 9:43,19.28,81.27,9.29,24.25
Dallas,1/15/2024 13:52,-6.73,64.76,1.73,23.87
New York,2/25/2024 0:03,24.89,70.78,8.18,12.54
San Antonio,1/4/2024 11:48,18.99,44.26,7.65,6.13
San Diego,1/7/2024 9:58,16.45,61.89,1.23,22.08
Phoenix,2/3/2024 2:59,26.1,40.67,7.37,10.63
Los Angeles,1/17/2024 21:21,16.34,78.8,0.95,15.38
Dallas,4/6/2024 10:37,-7.73,42.33,9.61,14.97
Philadelphia,3/11/2024 2:30,24.84,63.91,1.33,3.55
San Jose,3/24/2024 13:27,9.63,72.62,3.1,23.08
Chicago,3/19/2024 16:12,-0.52,31.99,7.44,1.6
San Diego,5/7/2024 2:55,-4.04,87.66,3.64,1.52
Dallas,5/7/2024 3:05,-6.72,77.18,0.4,11.18
Chicago,2/19/2024 16:45,21.86,75.28,4.79,9.42
New York,5/2/2024 4:49,24.45,51,9.05,2.21
San Jose,1/27/2024 3:37,-4.82,70.7,8.58,29.32
San Jose,1/17/2024 8:57,14.62,33.6,9.3,5.78
Phoenix,5/16/2024 16:07,4.45,60.66,1.98,5.32
San Antonio,2/5/2024 12:19,21.55,70.22,7.08,13.79
Dallas,3/5/2024 12:49,4.98,48.07,0.35,6.56
San Jose,1/15/2024 0:01,22.06,34.15,7.68,15.06
Chicago,1/6/2024 16:34,18.01,45.68,5.95,13.88
New York,3/22/2024 21:22,-1.86,86.9,0.79,8.83
San Diego,4/6/2024 10:52,12.64,83.13,7.42,3.16
Dallas,1/21/2024 18:49,26.25,31.32,3.81,22.37
San Antonio,3/19/2024 19:45,29.52,69.29,6.31,27.97
Houston,4/4/2024 3:09,21.92,42.77,0.64,7.96
San Diego,4/1/2024 4:56,20.04,30.05,3.42,20.56
Phoenix,1/20/2024 5:00,34.04,53.62,9.95,28.5
Chicago,1/30/2024 18:02,28.73,39.05,2.65,13.65
Philadelphia,3/14/2024 19:48,-4.63,71.52,5.73,1.17
San Antonio,2/25/2024 17:47,3.14,67.04,6.01,13.75
Chicago,1/12/2024 7:39,10.9,48.77,7.32,16.34
Chicago,3/16/2024 19:01,7.61,62.83,7,3.54
Chicago,3/31/2024 12:11,5.14,55.21,8.56,8.73
San Diego,4/9/2024 15:35,21.21,51.05,9.71,22.08
Houston,3/21/2024 18:36,0.72,42.09,3.31,25.56
San Jose,1/27/2024 18:23,0.72,58.58,2.64,11.98
Philadelphia,5/4/2024 5:22,15.23,46.12,9.93,18.36
Dallas,1/4/2024 21:45,7.09,89.41,1.82,11.76
San Antonio,1/29/2024 6:53,-9.94,32.06,7.28,29.11
Los Angeles,1/10/2024 12:51,16.87,32.36,7,22.92
San Diego,2/12/2024 9:42,-4.76,71.04,0.77,11.62
Chicago,1/9/2024 14:49,20.59,55.53,4.58,21.44
San Jose,1/5/2024 16:45,31.42,75.81,7.52,8.66
Philadelphia,3/19/2024 10:02,-3.31,45.26,8.51,0.65
Los Angeles,1/21/2024 15:17,14.43,72.51,3.06,6.41
New York,3/21/2024 3:04,-1.21,89.69,0.63,26.39
Los Angeles,2/17/2024 22:14,18.54,63.65,8.2,15.05
San Diego,2/25/2024 7:43,10.37,38.68,7.76,21.45
Los Angeles,2/19/2024 5:47,-3,86.17,0.51,25.4
Los Angeles,2/24/2024 0:03,32.44,80.9,1.45,2.91
New York,1/8/2024 15:38,14.66,60.53,4.46,0.07
San Jose,2/28/2024 18:19,-0.66,53.97,8.34,20.54
Dallas,3/31/2024 16:44,36.4,79.55,0.09,17.54
Houston,4/22/2024 13:04,9.36,69,5.1,21.27
San Diego,4/30/2024 22:16,31.93,38.28,3.33,18.06
San Diego,3/1/2024 16:49,32.69,82.49,0.97,21.66
Chicago,5/10/2024 5:04,2.7,32.82,5.34,16.76
Philadelphia,1/20/2024 23:39,36.66,75.46,6.75,16.22
Phoenix,4/23/2024 14:52,39.57,84.03,4.42,29.01
Houston,1/30/2024 0:57,28.66,52.16,0.76,6.07
Philadelphia,1/15/2024 19:00,35.54,32.71,4.35,10.74
Houston,3/1/2024 15:39,34.36,38.59,9.91,10.39
Los Angeles,5/14/2024 23:06,39.75,34.34,9.11,11.33
San Antonio,3/25/2024 12:58,15.39,60.7,6.64,14.71
San Diego,3/13/2024 15:48,2.84,58.19,6.25,6.65
Phoenix,4/20/2024 22:43,10.75,68,1.05,28.6
Philadelphia,5/5/2024 3:01,37.17,65.51,7.89,7.98
Houston,2/5/2024 2:11,27.6,53.41,0.04,5.87
San Jose,1/29/2024 15:43,34.06,59.01,9.37,29.54
Houston,3/30/2024 15:31,-1.09,89.55,5.48,6.4
Phoenix,4/20/2024 20:02,8.43,30.62,6.33,25.55
Chicago,5/16/2024 0:03,3.83,89.35,8.39,0.85
Phoenix,3/8/2024 22:54,-0.47,46.53,2.44,0.68
San Diego,1/7/2024 20:28,18.54,83.32,5.22,18.69
Dallas,4/8/2024 21:18,20.64,40.38,6.97,27.62
San Antonio,1/24/2024 18:00,38.28,71.24,8.98,29.23
Dallas,3/29/2024 9:32,4.28,69.04,7.21,8.41
Dallas,1/27/2024 13:03,7.18,78.57,1.27,2.53
Los Angeles,4/29/2024 9:23,11.12,33.97,0.42,15.76
Philadelphia,2/21/2024 11:17,31.12,33.73,8.91,4
San Jose,2/20/2024 18:41,-5.79,82.6,9.39,10.16
Philadelphia,3/1/2024 12:30,-2.68,58.38,9.81,14.17
Los Angeles,1/1/2024 14:50,1.37,31.21,7.53,17.15
San Diego,1/2/2024 15:12,9.45,49.31,3.6,26.85
San Antonio,1/15/2024 6:06,31.11,87.92,0.72,28.59
New York,2/8/2024 16:44,12.7,46.79,3.52,27.95
Phoenix,2/28/2024 1:08,-17.44,43.04,10.85,20.08
Philadelphia,2/20/2024 23:49,8.95,64.65,1.03,22.32
Phoenix,5/11/2024 15:26,34.66,47.14,0.56,6.5
Chicago,2/18/2024 12:49,1.04,32.56,5.59,29.33
Philadelphia,4/26/2024 11:12,13.46,83.63,3.26,0.91
Houston,4/26/2024 8:32,-5.97,76.83,9.29,21.93
Phoenix,5/16/2024 12:37,-8.71,89.28,2.61,2.95
San Jose,1/5/2024 3:22,24.34,82.22,8.66,9.52
Houston,3/24/2024 21:03,31.06,67.17,3.17,5.25
Philadelphia,3/25/2024 11:32,22.95,76.74,4.75,21.26
San Jose,2/28/2024 15:42,-6.83,41.14,6.08,25
Dallas,1/2/2024 20:56,4.4,48.94,1.85,13.26
New York,4/5/2024 16:16,30.56,33.51,1.78,5.48
Dallas,2/5/2024 6:57,-8.66,44.15,7.45,7.13
Dallas,3/26/2024 12:45,15.85,30.85,9.98,13.3
Chicago,2/23/2024 20:56,39.66,62.5,8.12,22.67
New York,5/16/2024 16:45,3.53,35.43,6.18,27.65
San Jose,1/16/2024 12:48,26.57,88.63,6.66,8.4
San Jose,4/2/2024 11:48,0.55,84.64,3.04,16.44
San Antonio,2/13/2024 12:41,24.14,33,0.43,8.5
Dallas,3/10/2024 21:24,33.94,37.27,0.15,13.31
San Jose,4/15/2024 17:51,29.89,39.43,8.68,13.43
Dallas,3/27/2024 9:27,12.57,30.79,3.69,11.6
Dallas,3/24/2024 0:23,29.31,54.96,5.64,6
Houston,5/1/2024 10:53,14.5,52.95,4.35,2.07
Dallas,2/11/2024 2:18,-4.32,68.66,1.2,23.11
Dallas,2/16/2024 17:08,-7.76,54.11,10,12.88
Dallas,4/23/2024 5:06,23.1,48.97,3.93,26.59
San Jose,3/2/2024 3:05,-3.66,64.64,4.39,11.12
Philadelphia,1/9/2024 17:34,20.38,40.13,4.45,29.26
Los Angeles,5/16/2024 11:59,29.2,85.5,1.09,26.83
Houston,4/12/2024 17:01,27.51,52.33,8.01,23.42
New York,2/18/2024 0:36,22.86,77.68,7.34,20.44
Dallas,1/1/2024 19:57,-9.31,73.28,9.2,2.12
San Diego,2/15/2024 11:14,18.73,50.54,9.36,19.95
Philadelphia,3/3/2024 15:40,36.56,62.52,5.45,25.62
Dallas,5/3/2024 16:19,15.42,58.84,2.65,7.99
New York,1/16/2024 3:29,4.72,68.7,3.71,20.57
Phoenix,3/9/2024 15:05,38.64,65.41,7.05,0.49
San Jose,2/17/2024 7:07,0.29,30.14,0.24,19.58
New York,2/24/2024 3:22,14.15,88.05,1.65,6.74
San Antonio,4/17/2024 18:51,-6.6,79.13,6.92,24.99
San Jose,2/23/2024 11:58,0.52,72.98,3.48,0.56
New York,1/31/2024 6:56,-4.97,88.32,8.76,11.74
Dallas,1/27/2024 7:34,39.39,55.68,5.03,22.35
San Jose,5/10/2024 8:56,-9.34,70.03,1.4,2.95
San Antonio,4/1/2024 3:31,37.24,71.63,0.09,16.98
Phoenix,1/18/2024 8:49,-3.84,30.23,4.43,5.65
Houston,3/23/2024 22:44,-9.71,79.49,9.14,6.86
New York,1/9/2024 15:22,24.92,53.38,5.38,11.57
San Jose,2/10/2024 12:49,19.6,69.81,5.31,27.21
Los Angeles,5/7/2024 10:34,15.41,72.7,8.45,20.51
San Jose,5/8/2024 7:06,18.39,71.98,2.17,9.68
New York,5/13/2024 8:55,14.67,81.14,4.87,10.44
Houston,2/14/2024 9:00,20.19,32.37,2.35,4.92
Phoenix,5/5/2024 4:46,7.83,41.59,1.94,23.09
New York,4/26/2024 13:37,2.86,89.65,3.74,0.07
Los Angeles,2/13/2024 8:05,-5.11,77.36,6.11,23.2
Phoenix,3/14/2024 16:20,-2.69,67.39,0.26,20.52
Los Angeles,2/10/2024 8:17,23.55,55.75,6.05,5.38
San Jose,4/20/2024 8:58,10.28,34.37,6.22,27.61
Los Angeles,2/1/2024 8:25,32.22,86.55,5.99,10.84
San Jose,5/7/2024 14:07,-8.22,76.55,6,3.4
New York,2/7/2024 21:44,26.23,37.75,2.19,22.3
San Jose,4/10/2024 23:39,3.78,44.49,2.93,25.35
San Antonio,1/29/2024 1:38,19.88,75.57,9.35,7.65
Phoenix,2/27/2024 22:09,-13.23,74.96,7.2,18.67
San Jose,1/15/2024 19:57,15.99,61.06,3.91,17.76
San Jose,3/15/2024 20:29,-5.9,73.52,9.15,2.11
Chicago,2/26/2024 21:02,22.57,72.97,8.9,4.16
Los Angeles,5/10/2024 7:42,20.64,80.11,0.32,25.57
San Jose,3/7/2024 13:08,14.8,51.33,3.07,25.54
San Jose,1/4/2024 3:03,-1.88,61.43,9.79,20.24
San Antonio,4/25/2024 15:31,32.61,38.82,7.39,22.3
Houston,1/3/2024 15:39,12.56,53.72,3.94,26.97
San Jose,1/6/2024 21:34,24.4,56.13,0.66,5.41
San Antonio,3/2/2024 18:10,34.79,53.5,4.8,1.81
Houston,2/7/2024 10:35,-0.97,63.08,9.54,15.58
San Antonio,1/28/2024 13:13,32.87,36.69,1.75,26.22
Phoenix,5/2/2024 15:42,13.45,81.14,7.18,2.83
Philadelphia,1/14/2024 7:22,31.08,43.21,8.89,17.64
Los Angeles,5/1/2024 6:19,-4.31,78.4,1.22,13.36
Houston,3/24/2024 22:46,-6.88,44.98,6.56,15.12
San Diego,3/10/2024 22:51,21.18,69.89,0.31,14.36
Chicago,1/3/2024 21:47,19.78,81.95,9.63,27.24
San Antonio,1/12/2024 2:09,4.26,55.21,1.72,23.17
Philadelphia,1/24/2024 1:45,-8.86,34.98,1.11,27.33
Dallas,2/11/2024 6:37,38.88,53.95,9.51,7.5
Chicago,4/21/2024 14:45,7.35,81.74,0.69,9.91
Houston,5/11/2024 11:49,1.81,53.38,7.48,15.83
Dallas,2/13/2024 7:17,10.48,48.45,8.59,21.74
San Diego,1/25/2024 3:07,12.22,64.38,8.16,21.26
Philadelphia,3/12/2024 5:01,20.12,47.42,8.85,3.38
Phoenix,2/18/2024 22:48,5.91,38.91,3.11,8.62
Phoenix,5/18/2024 12:39,-9.01,50.16,3.28,24.46
Houston,3/1/2024 5:09,16.75,79.45,1.11,9.14
San Antonio,2/14/2024 11:07,39.21,46.91,7.34,29.81
San Jose,3/24/2024 15:59,-4.94,54.66,5.11,17.03
New York,2/8/2024 4:52,10.79,89.22,0.26,25.98
Dallas,5/6/2024 22:02,18.07,47.46,7.85,18.85
Los Angeles,1/17/2024 19:49,3.89,78.4,2.1,20.48
San Jose,4/24/2024 2:09,-2.58,60.9,6.15,14.84
Phoenix,2/3/2024 18:38,4.65,85.94,7.52,22.06
San Jose,3/4/2024 23:07,12.33,61.38,0.59,16.49
Philadelphia,5/10/2024 13:27,5.06,39.92,9.13,0.45
San Jose,3/7/2024 20:55,28.24,73.27,0.45,24.37
San Antonio,1/28/2024 3:28,11.74,73.28,6.95,7.77
Philadelphia,2/23/2024 21:24,17.48,74.51,2.38,18.42
New York,2/13/2024 4:33,37.34,48.65,0.84,29.18
Houston,1/3/2024 12:54,13.65,80.56,8.97,27.19
Houston,4/10/2024 17:06,10.57,66.58,6.59,11.24
San Diego,2/27/2024 3:16,7.52,70.44,9.77,0.51
Chicago,1/4/2024 0:38,39.47,64.48,4.81,4.07
